year_label,year,ceremony_number,award_id,award_label,name,film,winner,ethnic_background,milestone-note
1991 (64th),1991,64,best_actor_supporting_role,Best Actor in a Supporting Role,Michael Lerner,Barton Fink,FALSE,,
1992 (65th),1992,65,best_actor_supporting_role,Best Actor in a Supporting Role,Gene Hackman,Unforgiven,TRUE,,
1992 (65th),1992,65,best_actor_supporting_role,Best Actor in a Supporting Role,Jaye Davidson,The Crying Game,FALSE,black,Youngest Black actor to receive an Academy Award nomination (age 24)  First Black British actor to receive an Academy Award nomination. First Out Black Actor to receive an Academy Award nomination. Debut film performance.
1992 (65th),1992,65,best_actor_supporting_role,Best Actor in a Supporting Role,Jack Nicholson,A Few Good Men,FALSE,,
1992 (65th),1992,65,best_actor_supporting_role,Best Actor in a Supporting Role,Al Pacino,Glengarry Glen Ross,FALSE,,
1992 (65th),1992,65,best_actor_supporting_role,Best Actor in a Supporting Role,David Paymer,Mr. Saturday Night,FALSE,,
1993 (66th),1993,66,best_actor_supporting_role,Best Actor in a Supporting Role,Tommy Lee Jones,The Fugitive,TRUE,,
1993 (66th),1993,66,best_actor_supporting_role,Best Actor in a Supporting Role,Leonardo DiCaprio,What's Eating Gilbert Grape,FALSE,,
1993 (66th),1993,66,best_actor_supporting_role,Best Actor in a Supporting Role,Ralph Fiennes,Schindler's List,FALSE,,
1993 (66th),1993,66,best_actor_supporting_role,Best Actor in a Supporting Role,John Malkovich,In the Line of Fire,FALSE,,
1993 (66th),1993,66,best_actor_supporting_role,Best Actor in a Supporting Role,Pete Postlethwaite,In the Name of the Father,FALSE,,
1994 (67th),1994,67,best_actor_supporting_role,Best Actor in a Supporting Role,Martin Landau,Ed Wood,TRUE,,
1994 (67th),1994,67,best_actor_supporting_role,Best Actor in a Supporting Role,Samuel L. Jackson,Pulp Fiction,FALSE,black,
1994 (67th),1994,67,best_actor_supporting_role,Best Actor in a Supporting Role,Chazz Palminteri,Bullets over Broadway,FALSE,,
1994 (67th),1994,67,best_actor_supporting_role,Best Actor in a Supporting Role,Paul Scofield,Quiz Show,FALSE,,
1994 (67th),1994,67,best_actor_supporting_role,Best Actor in a Supporting Role,Gary Sinise,Forrest Gump,FALSE,,
1995 (68th),1995,68,best_actor_supporting_role,Best Actor in a Supporting Role,Kevin Spacey,The Usual Suspects,TRUE,,
1995 (68th),1995,68,best_actor_supporting_role,Best Actor in a Supporting Role,James Cromwell,Babe,FALSE,,
1995 (68th),1995,68,best_actor_supporting_role,Best Actor in a Supporting Role,Ed Harris,Apollo 13,FALSE,,
1995 (68th),1995,68,best_actor_supporting_role,Best Actor in a Supporting Role,Brad Pitt,12 Monkeys,FALSE,,
1995 (68th),1995,68,best_actor_supporting_role,Best Actor in a Supporting Role,Tim Roth,Rob Roy,FALSE,,
1996 (69th),1996,69,best_actor_supporting_role,Best Actor in a Supporting Role,Cuba Gooding Jr.,Jerry Maguire,TRUE,black,Youngest African-American male actor to win an Academy Award (age 29).
1996 (69th),1996,69,best_actor_supporting_role,Best Actor in a Supporting Role,William H. Macy,Fargo,FALSE,,
1996 (69th),1996,69,best_actor_supporting_role,Best Actor in a Supporting Role,Armin Mueller-Stahl,Shine,FALSE,,
1996 (69th),1996,69,best_actor_supporting_role,Best Actor in a Supporting Role,Edward Norton,Primal Fear,FALSE,,
1996 (69th),1996,69,best_actor_supporting_role,Best Actor in a Supporting Role,James Woods,Ghosts of Mississippi,FALSE,,
1997 (70th),1997,70,best_actor_supporting_role,Best Actor in a Supporting Role,Robin Williams,Good Will Hunting,TRUE,,
1997 (70th),1997,70,best_actor_supporting_role,Best Actor in a Supporting Role,Robert Forster,Jackie Brown,FALSE,,
1997 (70th),1997,70,best_actor_supporting_role,Best Actor in a Supporting Role,Anthony Hopkins,Amistad,FALSE,,
1997 (70th),1997,70,best_actor_supporting_role,Best Actor in a Supporting Role,Greg Kinnear,As Good as It Gets,FALSE,,
1997 (70th),1997,70,best_actor_supporting_role,Best Actor in a Supporting Role,Burt Reynolds,Boogie Nights,FALSE,,
1998 (71st),1998,71,best_actor_supporting_role,Best Actor in a Supporting Role,James Coburn,Affliction,TRUE,,
1998 (71st),1998,71,best_actor_supporting_role,Best Actor in a Supporting Role,Robert Duvall,A Civil Action,FALSE,,
1998 (71st),1998,71,best_actor_supporting_role,Best Actor in a Supporting Role,Ed Harris,The Truman Show,FALSE,,
1998 (71st),1998,71,best_actor_supporting_role,Best Actor in a Supporting Role,Geoffrey Rush,Shakespeare in Love,FALSE,,
1998 (71st),1998,71,best_actor_supporting_role,Best Actor in a Supporting Role,Billy Bob Thornton,A Simple Plan,FALSE,,
1999 (72nd),1999,72,best_actor_supporting_role,Best Actor in a Supporting Role,Michael Caine,The Cider House Rules,TRUE,,
1999 (72nd),1999,72,best_actor_supporting_role,Best Actor in a Supporting Role,Tom Cruise,Magnolia,FALSE,,
1999 (72nd),1999,72,best_actor_supporting_role,Best Actor in a Supporting Role,Michael Clarke Duncan,The Green Mile,FALSE,black,
1999 (72nd),1999,72,best_actor_supporting_role,Best Actor in a Supporting Role,Jude Law,The Talented Mr. Ripley,FALSE,,
1999 (72nd),1999,72,best_actor_supporting_role,Best Actor in a Supporting Role,Haley Joel Osment,The Sixth Sense,FALSE,,
2000 (73rd),2000,73,best_actor_supporting_role,Best Actor in a Supporting Role,Benicio del Toro,Traffic,TRUE,hispanic,First and only actor to win for a Spanish-speaking role.
2000 (73rd),2000,73,best_actor_supporting_role,Best Actor in a Supporting Role,Jeff Bridges,The Contender,FALSE,,
2000 (73rd),2000,73,best_actor_supporting_role,Best Actor in a Supporting Role,Willem Dafoe,Shadow of the Vampire,FALSE,,
2000 (73rd),2000,73,best_actor_supporting_role,Best Actor in a Supporting Role,Albert Finney,Erin Brockovich,FALSE,,
2000 (73rd),2000,73,best_actor_supporting_role,Best Actor in a Supporting Role,Joaquin Phoenix,Gladiator,FALSE,,
2001 (74th),2001,74,best_actor_supporting_role,Best Actor in a Supporting Role,Jim Broadbent,Iris,TRUE,,
2001 (74th),2001,74,best_actor_supporting_role,Best Actor in a Supporting Role,Ethan Hawke,Training Day,FALSE,,
2001 (74th),2001,74,best_actor_supporting_role,Best Actor in a Supporting Role,Ben Kingsley,Sexy Beast,FALSE,asian,"Indian descent.Tied for third most Oscar-nominated Asian of all time, with four nominations."
2001 (74th),2001,74,best_actor_supporting_role,Best Actor in a Supporting Role,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,FALSE,,
2001 (74th),2001,74,best_actor_supporting_role,Best Actor in a Supporting Role,Jon Voight,Ali,FALSE,,
2002 (75th),2002,75,best_actor_supporting_role,Best Actor in a Supporting Role,Chris Cooper,Adaptation.,TRUE,,
2002 (75th),2002,75,best_actor_supporting_role,Best Actor in a Supporting Role,Ed Harris,The Hours,FALSE,,
2002 (75th),2002,75,best_actor_supporting_role,Best Actor in a Supporting Role,Paul Newman,Road to Perdition,FALSE,,
2002 (75th),2002,75,best_actor_supporting_role,Best Actor in a Supporting Role,John C. Reilly,Chicago,FALSE,,
2002 (75th),2002,75,best_actor_supporting_role,Best Actor in a Supporting Role,Christopher Walken,Catch Me If You Can,FALSE,,
2003 (76th),2003,76,best_actor_supporting_role,Best Actor in a Supporting Role,Tim Robbins,Mystic River,TRUE,,
2003 (76th),2003,76,best_actor_supporting_role,Best Actor in a Supporting Role,Alec Baldwin,The Cooler,FALSE,,
2003 (76th),2003,76,best_actor_supporting_role,Best Actor in a Supporting Role,Benicio del Toro,21 Grams,FALSE,hispanic,
2003 (76th),2003,76,best_actor_supporting_role,Best Actor in a Supporting Role,Djimon Hounsou,In America,FALSE,black,First Black actor born in Africa (specifically in Benin) to receive an Academy Award nomination.
2003 (76th),2003,76,best_actor_supporting_role,Best Actor in a Supporting Role,Ken Watanabe,The Last Samurai,FALSE,asian,Japanese.
2004 (77th),2004,77,best_actor_supporting_role,Best Actor in a Supporting Role,Morgan Freeman,Million Dollar Baby,TRUE,black,Oldest African-American actor to win an Academy Award (age 67).
2004 (77th),2004,77,best_actor_supporting_role,Best Actor in a Supporting Role,Alan Alda,The Aviator,FALSE,,
2004 (77th),2004,77,best_actor_supporting_role,Best Actor in a Supporting Role,Thomas Haden Church,Sideways,FALSE,,
2004 (77th),2004,77,best_actor_supporting_role,Best Actor in a Supporting Role,Jamie Foxx,Collateral,FALSE,black,First African-American to receive two acting nominations in the same year.
2004 (77th),2004,77,best_actor_supporting_role,Best Actor in a Supporting Role,Clive Owen,Closer,FALSE,,
2005 (78th),2005,78,best_actor_supporting_role,Best Actor in a Supporting Role,George Clooney,Syriana,TRUE,,
2005 (78th),2005,78,best_actor_supporting_role,Best Actor in a Supporting Role,Matt Dillon,Crash,FALSE,,
2005 (78th),2005,78,best_actor_supporting_role,Best Actor in a Supporting Role,Paul Giamatti,Cinderella Man,FALSE,,
2005 (78th),2005,78,best_actor_supporting_role,Best Actor in a Supporting Role,Jake Gyllenhaal,Brokeback Mountain,FALSE,,
2005 (78th),2005,78,best_actor_supporting_role,Best Actor in a Supporting Role,William Hurt,A History of Violence,FALSE,,
2006 (79th),2006,79,best_actor_supporting_role,Best Actor in a Supporting Role,Alan Arkin,Little Miss Sunshine,TRUE,,
2006 (79th),2006,79,best_actor_supporting_role,Best Actor in a Supporting Role,Jackie Earle Haley,Little Children,FALSE,,
2006 (79th),2006,79,best_actor_supporting_role,Best Actor in a Supporting Role,Djimon Hounsou,Blood Diamond,FALSE,black,
2006 (79th),2006,79,best_actor_supporting_role,Best Actor in a Supporting Role,Eddie Murphy,Dreamgirls,FALSE,black,First film to feature African-American nominees for both Best Supporting Actor and Best Supporting Actress.
2006 (79th),2006,79,best_actor_supporting_role,Best Actor in a Supporting Role,Mark Wahlberg,The Departed,FALSE,,
2007 (80th),2007,80,best_actor_supporting_role,Best Actor in a Supporting Role,Javier Bardem,No Country for Old Men,TRUE,hispanic,First Spanish actor to win an Academy Award for acting (male or female).First Spanish actor to be nominated twice for acting (male or female).
2007 (80th),2007,80,best_actor_supporting_role,Best Actor in a Supporting Role,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford,FALSE,,
2007 (80th),2007,80,best_actor_supporting_role,Best Actor in a Supporting Role,Philip Seymour Hoffman,Charlie Wilson's War,FALSE,,
2007 (80th),2007,80,best_actor_supporting_role,Best Actor in a Supporting Role,Hal Holbrook,Into the Wild,FALSE,,
2007 (80th),2007,80,best_actor_supporting_role,Best Actor in a Supporting Role,Tom Wilkinson,Michael Clayton,FALSE,,
2008 (81st),2008,81,best_actor_supporting_role,Best Actor in a Supporting Role,Heath Ledger † (posthumous),The Dark Knight,TRUE,,
2008 (81st),2008,81,best_actor_supporting_role,Best Actor in a Supporting Role,Josh Brolin,Milk,FALSE,,
2008 (81st),2008,81,best_actor_supporting_role,Best Actor in a Supporting Role,Robert Downey Jr.,Tropic Thunder,FALSE,,
2008 (81st),2008,81,best_actor_supporting_role,Best Actor in a Supporting Role,Philip Seymour Hoffman,Doubt,FALSE,,
2008 (81st),2008,81,best_actor_supporting_role,Best Actor in a Supporting Role,Michael Shannon,Revolutionary Road,FALSE,,
2009 (82nd),2009,82,best_actor_supporting_role,Best Actor in a Supporting Role,Christoph Waltz,Inglourious Basterds,TRUE,,
2009 (82nd),2009,82,best_actor_supporting_role,Best Actor in a Supporting Role,Matt Damon,Invictus,FALSE,,
2009 (82nd),2009,82,best_actor_supporting_role,Best Actor in a Supporting Role,Woody Harrelson,The Messenger,FALSE,,
2009 (82nd),2009,82,best_actor_supporting_role,Best Actor in a Supporting Role,Christopher Plummer,The Last Station,FALSE,,
2009 (82nd),2009,82,best_actor_supporting_role,Best Actor in a Supporting Role,Stanley Tucci,The Lovely Bones,FALSE,,
2010 (83rd),2010,83,best_actor_supporting_role,Best Actor in a Supporting Role,Christian Bale,The Fighter,TRUE,,
2010 (83rd),2010,83,best_actor_supporting_role,Best Actor in a Supporting Role,John Hawkes,Winter's Bone,FALSE,,
2010 (83rd),2010,83,best_actor_supporting_role,Best Actor in a Supporting Role,Jeremy Renner,The Town,FALSE,,
2010 (83rd),2010,83,best_actor_supporting_role,Best Actor in a Supporting Role,Mark Ruffalo,The Kids Are All Right,FALSE,,
2010 (83rd),2010,83,best_actor_supporting_role,Best Actor in a Supporting Role,Geoffrey Rush,The King's Speech,FALSE,,
2011 (84th),2011,84,best_actor_supporting_role,Best Actor in a Supporting Role,Christopher Plummer,Beginners,TRUE,,
2011 (84th),2011,84,best_actor_supporting_role,Best Actor in a Supporting Role,Kenneth Branagh,My Week with Marilyn,FALSE,,
2011 (84th),2011,84,best_actor_supporting_role,Best Actor in a Supporting Role,Jonah Hill,Moneyball,FALSE,,
2011 (84th),2011,84,best_actor_supporting_role,Best Actor in a Supporting Role,Nick Nolte,Warrior,FALSE,,
2011 (84th),2011,84,best_actor_supporting_role,Best Actor in a Supporting Role,Max von Sydow,Extremely Loud & Incredibly Close,FALSE,,
2012 (85th),2012,85,best_actor_supporting_role,Best Actor in a Supporting Role,Christoph Waltz,Django Unchained,TRUE,,
2012 (85th),2012,85,best_actor_supporting_role,Best Actor in a Supporting Role,Alan Arkin,Argo,FALSE,,
2012 (85th),2012,85,best_actor_supporting_role,Best Actor in a Supporting Role,Robert De Niro,Silver Linings Playbook,FALSE,,
2012 (85th),2012,85,best_actor_supporting_role,Best Actor in a Supporting Role,Philip Seymour Hoffman,The Master,FALSE,,
2012 (85th),2012,85,best_actor_supporting_role,Best Actor in a Supporting Role,Tommy Lee Jones,Lincoln,FALSE,,
2013 (86th),2013,86,best_actor_supporting_role,Best Actor in a Supporting Role,Jared Leto,Dallas Buyers Club,TRUE,,
2013 (86th),2013,86,best_actor_supporting_role,Best Actor in a Supporting Role,Barkhad Abdi,Captain Phillips,FALSE,black,Second Black actor born in Africa (specifically in Somalia) to receive an Academy Award nomination. Third Black actor to receive an Academy Award nomination for a debut performance.
2013 (86th),2013,86,best_actor_supporting_role,Best Actor in a Supporting Role,Bradley Cooper,American Hustle,FALSE,,
2013 (86th),2013,86,best_actor_supporting_role,Best Actor in a Supporting Role,Michael Fassbender,12 Years a Slave,FALSE,,
2013 (86th),2013,86,best_actor_supporting_role,Best Actor in a Supporting Role,Jonah Hill,The Wolf of Wall Street,FALSE,,
2014 (87th),2014,87,best_actor_supporting_role,Best Actor in a Supporting Role,J. K. Simmons,Whiplash,TRUE,,
2014 (87th),2014,87,best_actor_supporting_role,Best Actor in a Supporting Role,Robert Duvall,The Judge,FALSE,,
2014 (87th),2014,87,best_actor_supporting_role,Best Actor in a Supporting Role,Ethan Hawke,Boyhood,FALSE,,
2014 (87th),2014,87,best_actor_supporting_role,Best Actor in a Supporting Role,Edward Norton,Birdman,FALSE,,
2014 (87th),2014,87,best_actor_supporting_role,Best Actor in a Supporting Role,Mark Ruffalo,Foxcatcher,FALSE,,
2015 (88th),2015,88,best_actor_supporting_role,Best Actor in a Supporting Role,Mark Rylance,Bridge of Spies,TRUE,,
2015 (88th),2015,88,best_actor_supporting_role,Best Actor in a Supporting Role,Christian Bale,The Big Short,FALSE,,
2015 (88th),2015,88,best_actor_supporting_role,Best Actor in a Supporting Role,Tom Hardy,The Revenant,FALSE,,
2015 (88th),2015,88,best_actor_supporting_role,Best Actor in a Supporting Role,Mark Ruffalo,Spotlight,FALSE,,
2015 (88th),2015,88,best_actor_supporting_role,Best Actor in a Supporting Role,Sylvester Stallone,Creed,FALSE,,
2016 (89th),2016,89,best_actor_supporting_role,Best Actor in a Supporting Role,Mahershala Ali,Moonlight,TRUE,black,"Second film to feature Black nominees for both Best Supporting Actor and Best Supporting Actress. First Muslim actor to win an Oscar.First time two African-American performers won in supporting role Oscars in the same year (Viola Davis, Fences)."
2016 (89th),2016,89,best_actor_supporting_role,Best Actor in a Supporting Role,Jeff Bridges,Hell or High Water,FALSE,,
2016 (89th),2016,89,best_actor_supporting_role,Best Actor in a Supporting Role,Lucas Hedges,Manchester by the Sea,FALSE,,
2016 (89th),2016,89,best_actor_supporting_role,Best Actor in a Supporting Role,Dev Patel,Lion,FALSE,asian,Indian descent.
2016 (89th),2016,89,best_actor_supporting_role,Best Actor in a Supporting Role,Michael Shannon,Nocturnal Animals,FALSE,,
2017 (90th),2017,90,best_actor_supporting_role,Best Actor in a Supporting Role,Sam Rockwell,"Three Billboards Outside Ebbing, Missouri",TRUE,,
2017 (90th),2017,90,best_actor_supporting_role,Best Actor in a Supporting Role,Willem Dafoe,The Florida Project,FALSE,,
2017 (90th),2017,90,best_actor_supporting_role,Best Actor in a Supporting Role,Woody Harrelson,"Three Billboards Outside Ebbing, Missouri",FALSE,,
2017 (90th),2017,90,best_actor_supporting_role,Best Actor in a Supporting Role,Richard Jenkins,The Shape of Water,FALSE,,
2017 (90th),2017,90,best_actor_supporting_role,Best Actor in a Supporting Role,Christopher Plummer,All the Money in the World,FALSE,,
2018 (91st),2018,91,best_actor_supporting_role,Best Actor in a Supporting Role,Mahershala Ali,Green Book,TRUE,black,"Second time two African-American performers won supporting role Oscars in the same year (Regina King, If Beale Street Could Talk).First African-American actor to win two Oscars in the same category.Second African-American actor to win multiple competitive Academy Awards."
2018 (91st),2018,91,best_actor_supporting_role,Best Actor in a Supporting Role,Adam Driver,BlacKkKlansman,FALSE,,
2018 (91st),2018,91,best_actor_supporting_role,Best Actor in a Supporting Role,Sam Elliott,A Star Is Born,FALSE,,
2018 (91st),2018,91,best_actor_supporting_role,Best Actor in a Supporting Role,Richard E. Grant,Can You Ever Forgive Me?,FALSE,,
